country;year;month;MCS;CG;volume(Kg);weight;value(EUR)
Poland;2019;1;Miscellaneous aquatic products;Other unspecified products;1304468.25;Net weight;7139625.82
Poland;2019;1;Salmonids;Trout;480831.22;Net weight;2684467.38
Poland;2019;1;Freshwater fish;Carp;82049.51;Net weight;345043.36
Poland;2019;1;Salmonids;Salmon;713327.62;Net weight;7880091.33
Poland;2019;1;Small pelagics;Mackerel;1072208.62;Net weight;4146642.12
Poland;2019;10;Freshwater fish;Carp;86300.06;Net weight;344717.48
Poland;2019;10;Salmonids;Salmon;730042.44;Net weight;8335165.78
Poland;2019;10;Salmonids;Trout;422984.19;Net weight;2612869.57
Poland;2019;10;Small pelagics;Mackerel;1012856.75;Net weight;4177570.8
Poland;2019;10;Miscellaneous aquatic products;Other unspecified products;1356235.5;Net weight;7763721.0
Poland;2019;11;Small pelagics;Mackerel;974418.25;Net weight;4056334.66
Poland;2019;11;Salmonids;Salmon;722783.88;Net weight;8773389.03
Poland;2019;11;Freshwater fish;Carp;168723.19;Net weight;748616.8
Poland;2019;11;Miscellaneous aquatic products;Other unspecified products;1661316.88;Net weight;9096400.47
Poland;2019;11;Salmonids;Trout;414565.97;Net weight;2611202.1
Poland;2019;12;Freshwater fish;Carp;6476045.0;Net weight;2.494178516E7
Poland;2019;12;Salmonids;Salmon;1162398.5;Net weight;1.372438193E7
Poland;2019;12;Small pelagics;Mackerel;915388.12;Net weight;3789625.79
Poland;2019;12;Salmonids;Trout;705397.62;Net weight;4175563.77
Poland;2019;12;Miscellaneous aquatic products;Other unspecified products;2464776.5;Net weight;1.472003744E7
Poland;2019;2;Small pelagics;Mackerel;1029676.12;Net weight;4049049.56
Poland;2019;2;Salmonids;Salmon;728627.44;Net weight;7976543.77
Poland;2019;2;Freshwater fish;Carp;29527.44;Net weight;147852.14
Poland;2019;2;Salmonids;Trout;412831.84;Net weight;2427000.46
Poland;2019;2;Miscellaneous aquatic products;Other unspecified products;1513143.25;Net weight;8116922.65
Poland;2019;3;Small pelagics;Mackerel;1388669.88;Net weight;5430394.69
Poland;2019;3;Salmonids;Salmon;850994.75;Net weight;9623907.84
Poland;2019;3;Salmonids;Trout;460467.97;Net weight;2829527.81
Poland;2019;3;Miscellaneous aquatic products;Other unspecified products;2033353.5;Net weight;1.065395764E7
Poland;2019;3;Freshwater fish;Carp;35693.41;Net weight;167362.22
Poland;2019;4;Miscellaneous aquatic products;Other unspecified products;1608539.75;Net weight;8927171.26
Poland;2019;4;Salmonids;Trout;401249.69;Net weight;2629348.81
Poland;2019;4;Freshwater fish;Carp;31479.5;Net weight;161071.25
Poland;2019;4;Salmonids;Salmon;755554.38;Net weight;9049739.62
Poland;2019;4;Small pelagics;Mackerel;835934.44;Net weight;3326961.5
Poland;2019;5;Small pelagics;Mackerel;743814.44;Net weight;2952118.95
Poland;2019;5;Salmonids;Salmon;622664.12;Net weight;7201754.19
Poland;2019;5;Freshwater fish;Carp;28466.56;Net weight;139305.1
Poland;2019;5;Salmonids;Trout;449621.0;Net weight;2694642.46
Poland;2019;5;Miscellaneous aquatic products;Other unspecified products;1133243.62;Net weight;6456111.27
Poland;2019;6;Small pelagics;Mackerel;501088.84;Net weight;2015746.25
Poland;2019;6;Salmonids;Salmon;477447.47;Net weight;5710661.82
Poland;2019;6;Freshwater fish;Carp;37032.72;Net weight;134752.02
Poland;2019;6;Salmonids;Trout;443598.81;Net weight;2673684.1
Poland;2019;6;Miscellaneous aquatic products;Other unspecified products;837236.5;Net weight;4972996.72
Poland;2019;7;Miscellaneous aquatic products;Other unspecified products;939517.56;Net weight;5594763.85
Poland;2019;7;Salmonids;Trout;345021.38;Net weight;2227890.38
Poland;2019;7;Freshwater fish;Carp;30459.49;Net weight;136173.97
Poland;2019;7;Salmonids;Salmon;606193.81;Net weight;7099678.87
Poland;2019;7;Small pelagics;Mackerel;645541.44;Net weight;2641815.96
Poland;2019;8;Salmonids;Trout;411448.84;Net weight;2640251.67
Poland;2019;8;Miscellaneous aquatic products;Other unspecified products;1003894.38;Net weight;5892053.37
Poland;2019;8;Salmonids;Salmon;553515.62;Net weight;6658262.71
Poland;2019;8;Small pelagics;Mackerel;634568.38;Net weight;2580068.32
Poland;2019;8;Freshwater fish;Carp;22504.29;Net weight;66713.79
Poland;2019;9;Freshwater fish;Carp;33060.85;Net weight;141116.11
Poland;2019;9;Salmonids;Salmon;616538.62;Net weight;7173625.55
Poland;2019;9;Small pelagics;Mackerel;817468.81;Net weight;3315698.14
Poland;2019;9;Miscellaneous aquatic products;Other unspecified products;1241809.62;Net weight;6943873.19
Poland;2019;9;Salmonids;Trout;362076.75;Net weight;2209461.06
Poland;2018;1;Small pelagics;Mackerel;1207206.62;Net weight;4458530.39
Poland;2018;1;Salmonids;Salmon;686700.75;Net weight;7501050.2
Poland;2018;1;Freshwater fish;Carp;159793.27;Net weight;683574.35
Poland;2018;1;Salmonids;Trout;404939.84;Net weight;2398286.09
Poland;2018;1;Miscellaneous aquatic products;Other unspecified products;1328191.12;Net weight;7011121.79
Poland;2018;10;Miscellaneous aquatic products;Other unspecified products;1749796.0;Net weight;9197636.24
Poland;2018;10;Salmonids;Trout;396609.06;Net weight;2340280.84
Poland;2018;10;Freshwater fish;Carp;51974.25;Net weight;209460.77
Poland;2018;10;Salmonids;Salmon;705433.56;Net weight;7936321.49
Poland;2018;10;Small pelagics;Mackerel;1225217.62;Net weight;4419470.85
Poland;2018;11;Small pelagics;Mackerel;1146366.75;Net weight;4290311.48
Poland;2018;11;Salmonids;Salmon;765438.31;Net weight;8588278.94
Poland;2018;11;Freshwater fish;Carp;171116.52;Net weight;739366.05
Poland;2018;11;Salmonids;Trout;507289.91;Net weight;2872930.27
Poland;2018;11;Miscellaneous aquatic products;Other unspecified products;1633925.25;Net weight;8767398.42
Poland;2018;12;Miscellaneous aquatic products;Other unspecified products;3058937.5;Net weight;1.680190956E7
Poland;2018;12;Salmonids;Trout;823572.88;Net weight;4491844.76
Poland;2018;12;Freshwater fish;Carp;7081174.0;Net weight;2.654285501E7
Poland;2018;12;Salmonids;Salmon;1139330.88;Net weight;1.320476643E7
Poland;2018;12;Small pelagics;Mackerel;953575.88;Net weight;3623507.93
Poland;2018;2;Miscellaneous aquatic products;Other unspecified products;1755018.12;Net weight;9165903.48
Poland;2018;2;Freshwater fish;Carp;27174.11;Net weight;158885.1
Poland;2018;2;Small pelagics;Mackerel;1531819.38;Net weight;5554931.57
Poland;2018;2;Salmonids;Salmon;692813.56;Net weight;7748738.54
Poland;2018;2;Salmonids;Trout;396370.94;Net weight;2299109.72
Poland;2018;3;Small pelagics;Mackerel;1509012.88;Net weight;5577448.8
Poland;2018;3;Salmonids;Salmon;801265.56;Net weight;9710945.12
Poland;2018;3;Freshwater fish;Carp;31254.36;Net weight;154993.12
Poland;2018;3;Miscellaneous aquatic products;Other unspecified products;1984421.38;Net weight;1.079124448E7
Poland;2018;3;Salmonids;Trout;491816.28;Net weight;2762099.79
Poland;2018;4;Small pelagics;Mackerel;841572.25;Net weight;3080608.97
Poland;2018;4;Salmonids;Salmon;569687.06;Net weight;6470320.46
Poland;2018;4;Freshwater fish;Carp;15439.22;Net weight;64928.13
Poland;2018;4;Salmonids;Trout;389089.25;Net weight;2061051.26
Poland;2018;4;Miscellaneous aquatic products;Other unspecified products;1186133.62;Net weight;6292123.51
Poland;2018;5;Salmonids;Trout;425407.62;Net weight;2403011.2
Poland;2018;5;Miscellaneous aquatic products;Other unspecified products;1097128.62;Net weight;6059849.71
Poland;2018;5;Salmonids;Salmon;509335.75;Net weight;5855066.04
Poland;2018;5;Small pelagics;Mackerel;790407.19;Net weight;2867340.49
Poland;2018;5;Freshwater fish;Carp;5545.85;Net weight;33438.72
Poland;2018;6;Miscellaneous aquatic products;Other unspecified products;951579.5;Net weight;5118800.19
Poland;2018;6;Salmonids;Trout;397842.78;Net weight;2254314.13
Poland;2018;6;Freshwater fish;Carp;11687.45;Net weight;43611.34
Poland;2018;6;Small pelagics;Mackerel;702422.12;Net weight;2576994.89
Poland;2018;6;Salmonids;Salmon;527038.75;Net weight;5878627.32
Poland;2018;7;Miscellaneous aquatic products;Other unspecified products;1057765.0;Net weight;5696352.45
Poland;2018;7;Salmonids;Trout;332789.88;Net weight;1984898.47
Poland;2018;7;Freshwater fish;Carp;16493.38;Net weight;65648.79
Poland;2018;7;Salmonids;Salmon;467853.97;Net weight;5336913.97
Poland;2018;7;Small pelagics;Mackerel;734781.0;Net weight;2639941.03
Poland;2018;8;Freshwater fish;Carp;24378.69;Net weight;106328.3
Poland;2018;8;Salmonids;Salmon;540117.56;Net weight;6054961.27
Poland;2018;8;Small pelagics;Mackerel;731997.75;Net weight;2668721.19
Poland;2018;8;Salmonids;Trout;380806.03;Net weight;2244657.49
Poland;2018;8;Miscellaneous aquatic products;Other unspecified products;1031828.31;Net weight;5689350.44
Poland;2018;9;Freshwater fish;Carp;47148.59;Net weight;179633.57
Poland;2018;9;Salmonids;Salmon;690343.0;Net weight;7980646.36
Poland;2018;9;Small pelagics;Mackerel;1004827.44;Net weight;3617796.33
Poland;2018;9;Miscellaneous aquatic products;Other unspecified products;1411501.25;Net weight;7320065.1
Poland;2018;9;Salmonids;Trout;356639.53;Net weight;2116364.57
Poland;2017;1;Miscellaneous aquatic products;Other unspecified products;1344121.75;Net weight;6768561.48
Poland;2017;1;Salmonids;Trout;476990.88;Net weight;2656392.72
Poland;2017;1;Small pelagics;Mackerel;1217763.0;Net weight;4242751.55
Poland;2017;1;Salmonids;Salmon;634539.06;Net weight;6330202.89
Poland;2017;1;Freshwater fish;Carp;146719.34;Net weight;550159.49
Poland;2017;10;Freshwater fish;Carp;106458.31;Net weight;415513.55
Poland;2017;10;Salmonids;Salmon;618337.94;Net weight;6297491.44
Poland;2017;10;Small pelagics;Mackerel;1224817.5;Net weight;4429904.76
Poland;2017;10;Miscellaneous aquatic products;Other unspecified products;1623454.12;Net weight;8323196.81
Poland;2017;10;Salmonids;Trout;512628.06;Net weight;2896072.48
Poland;2017;11;Miscellaneous aquatic products;Other unspecified products;1767022.62;Net weight;9079596.88
Poland;2017;11;Salmonids;Trout;431449.97;Net weight;2533865.39
Poland;2017;11;Freshwater fish;Carp;721929.56;Net weight;1962372.6
Poland;2017;11;Salmonids;Salmon;746048.88;Net weight;7495099.12
Poland;2017;11;Small pelagics;Mackerel;1255902.0;Net weight;4475668.32
Poland;2017;12;Freshwater fish;Carp;7815504.5;Net weight;2.846132191E7
Poland;2017;12;Salmonids;Salmon;1283322.88;Net weight;1.394580347E7
Poland;2017;12;Small pelagics;Mackerel;1043128.25;Net weight;3810321.2
Poland;2017;12;Miscellaneous aquatic products;Other unspecified products;3645839.25;Net weight;1.894317963E7
Poland;2017;12;Salmonids;Trout;961770.38;Net weight;5161583.15
Poland;2017;2;Small pelagics;Mackerel;1462180.75;Net weight;5200865.83
Poland;2017;2;Salmonids;Salmon;673184.0;Net weight;6961373.26
Poland;2017;2;Freshwater fish;Carp;31450.47;Net weight;122805.93
Poland;2017;2;Salmonids;Trout;495472.31;Net weight;2945303.39
Poland;2017;2;Miscellaneous aquatic products;Other unspecified products;1808610.75;Net weight;9316873.72
Poland;2017;3;Small pelagics;Mackerel;1740674.75;Net weight;6050700.72
Poland;2017;3;Salmonids;Salmon;794952.44;Net weight;8316625.15
Poland;2017;3;Freshwater fish;Carp;21823.54;Net weight;102611.27
Poland;2017;3;Miscellaneous aquatic products;Other unspecified products;2381135.5;Net weight;1.206371355E7
Poland;2017;3;Salmonids;Trout;538526.88;Net weight;3171935.85
Poland;2017;4;Miscellaneous aquatic products;Other unspecified products;1711191.25;Net weight;9191148.45
Poland;2017;4;Salmonids;Trout;635830.5;Net weight;3234627.09
Poland;2017;4;Freshwater fish;Carp;20348.07;Net weight;81826.23
Poland;2017;4;Salmonids;Salmon;720426.5;Net weight;8090238.38
Poland;2017;4;Small pelagics;Mackerel;1191789.88;Net weight;4224683.5
Poland;2017;5;Small pelagics;Mackerel;1013353.44;Net weight;3675489.52
Poland;2017;5;Salmonids;Salmon;553544.88;Net weight;6083063.33
Poland;2017;5;Freshwater fish;Carp;6486.63;Net weight;27767.12
Poland;2017;5;Salmonids;Trout;518300.19;Net weight;2668069.29
Poland;2017;5;Miscellaneous aquatic products;Other unspecified products;1295639.75;Net weight;7145371.43
Poland;2017;6;Small pelagics;Mackerel;794408.44;Net weight;2862564.71
Poland;2017;6;Salmonids;Salmon;450891.66;Net weight;5108188.08
Poland;2017;6;Freshwater fish;Carp;8194.99;Net weight;39525.24
Poland;2017;6;Salmonids;Trout;496722.31;Net weight;2777285.92
Poland;2017;6;Miscellaneous aquatic products;Other unspecified products;1144164.0;Net weight;6446640.7
Poland;2017;7;Salmonids;Salmon;452241.84;Net weight;4785389.05
Poland;2017;7;Freshwater fish;Carp;36898.66;Net weight;167686.01
Poland;2017;7;Small pelagics;Mackerel;763123.56;Net weight;2751509.68
Poland;2017;7;Salmonids;Trout;364390.72;Net weight;2173431.3
Poland;2017;7;Miscellaneous aquatic products;Other unspecified products;1213052.38;Net weight;6328470.26
Poland;2017;8;Small pelagics;Mackerel;691264.69;Net weight;2586162.17
Poland;2017;8;Salmonids;Salmon;439925.16;Net weight;4808827.28
Poland;2017;8;Freshwater fish;Carp;18292.2;Net weight;95558.84
Poland;2017;8;Salmonids;Trout;436557.72;Net weight;2484947.27
Poland;2017;8;Miscellaneous aquatic products;Other unspecified products;1082997.62;Net weight;5895048.98
Poland;2017;9;Salmonids;Salmon;625660.81;Net weight;6598591.71
Poland;2017;9;Small pelagics;Mackerel;1136178.38;Net weight;4127016.16
Poland;2017;9;Miscellaneous aquatic products;Other unspecified products;1511592.62;Net weight;7814197.24
Poland;2017;9;Salmonids;Trout;468497.53;Net weight;2729339.19
Poland;2017;9;Freshwater fish;Carp;71613.12;Net weight;350502.46
Poland;2016;1;Small pelagics;Mackerel;1458265.6;Net weight;4594516.45
Poland;2016;1;Salmonids;Salmon;889994.9;Net weight;7857405.95
Poland;2016;1;Freshwater fish;Carp;112311.0;Net weight;379325.75
Poland;2016;1;Salmonids;Trout;445605.2;Net weight;2371924.21
Poland;2016;1;Miscellaneous aquatic products;Other unspecified products;1528634.0;Net weight;7372927.16
Poland;2016;10;Miscellaneous aquatic products;Other unspecified products;1870121.0;Net weight;9148636.03
Poland;2016;10;Salmonids;Trout;506987.69;Net weight;2805631.15
Poland;2016;10;Freshwater fish;Carp;45043.0;Net weight;239471.09
Poland;2016;10;Salmonids;Salmon;836436.56;Net weight;7845771.59
Poland;2016;10;Small pelagics;Mackerel;1274877.0;Net weight;4406995.82
Poland;2016;11;Miscellaneous aquatic products;Other unspecified products;1795326.25;Net weight;8712925.53
Poland;2016;11;Salmonids;Trout;569269.25;Net weight;2903454.34
Poland;2016;11;Freshwater fish;Carp;818323.81;Net weight;2321096.56
Poland;2016;11;Salmonids;Salmon;724722.19;Net weight;6682383.97
Poland;2016;11;Small pelagics;Mackerel;1320619.12;Net weight;4357955.36
Poland;2016;12;Small pelagics;Mackerel;1288632.5;Net weight;4294499.1
Poland;2016;12;Salmonids;Salmon;1098936.38;Net weight;1.101339044E7
Poland;2016;12;Freshwater fish;Carp;8433293.0;Net weight;2.600422904E7
Poland;2016;12;Salmonids;Trout;865695.31;Net weight;4572268.71
Poland;2016;12;Miscellaneous aquatic products;Other unspecified products;3397720.75;Net weight;1.722780703E7
Poland;2016;2;Salmonids;Trout;547555.4;Net weight;2961257.22
Poland;2016;2;Miscellaneous aquatic products;Other unspecified products;2226385.5;Net weight;1.017700159E7
Poland;2016;2;Small pelagics;Mackerel;1759762.9;Net weight;5593839.44
Poland;2016;2;Salmonids;Salmon;1147573.1;Net weight;1.024340596E7
Poland;2016;2;Freshwater fish;Carp;73255.1;Net weight;322960.29
Poland;2016;3;Miscellaneous aquatic products;Other unspecified products;2470402.0;Net weight;1.176811554E7
Poland;2016;3;Salmonids;Trout;588528.1;Net weight;3301694.62
Poland;2016;3;Freshwater fish;Carp;58280.9;Net weight;260980.64
Poland;2016;3;Salmonids;Salmon;1210742.5;Net weight;1.163096762E7
Poland;2016;3;Small pelagics;Mackerel;1638321.6;Net weight;5412576.29
Poland;2016;4;Salmonids;Trout;549355.9;Net weight;3115566.69
Poland;2016;4;Miscellaneous aquatic products;Other unspecified products;1705339.6;Net weight;8158749.25
Poland;2016;4;Small pelagics;Mackerel;1217471.6;Net weight;4122861.52
Poland;2016;4;Salmonids;Salmon;969090.4;Net weight;9430947.81
Poland;2016;4;Freshwater fish;Carp;7283.4;Net weight;37078.96
Poland;2016;5;Miscellaneous aquatic products;Other unspecified products;1316331.5;Net weight;6573535.88
Poland;2016;5;Salmonids;Trout;578057.75;Net weight;3027901.23
Poland;2016;5;Freshwater fish;Carp;33183.88;Net weight;139027.79
Poland;2016;5;Salmonids;Salmon;774637.69;Net weight;7410075.39
Poland;2016;5;Small pelagics;Mackerel;911302.44;Net weight;2965271.8
Poland;2016;6;Miscellaneous aquatic products;Other unspecified products;1256690.0;Net weight;6428442.73
Poland;2016;6;Salmonids;Trout;570189.81;Net weight;2906450.68
Poland;2016;6;Freshwater fish;Carp;4422.45;Net weight;16505.0
Poland;2016;6;Salmonids;Salmon;580420.44;Net weight;5708507.27
Poland;2016;6;Small pelagics;Mackerel;873587.19;Net weight;2842420.45
Poland;2016;7;Salmonids;Salmon;604008.06;Net weight;5884936.76
Poland;2016;7;Small pelagics;Mackerel;797055.0;Net weight;2673829.16
Poland;2016;7;Miscellaneous aquatic products;Other unspecified products;1273379.88;Net weight;6380230.66
Poland;2016;7;Salmonids;Trout;484266.44;Net weight;2822229.75
Poland;2016;7;Freshwater fish;Carp;6119.28;Net weight;32013.85
Poland;2016;8;Salmonids;Trout;512798.94;Net weight;2876787.21
Poland;2016;8;Miscellaneous aquatic products;Other unspecified products;1284670.38;Net weight;6724420.47
Poland;2016;8;Small pelagics;Mackerel;870428.38;Net weight;2991328.84
Poland;2016;8;Salmonids;Salmon;570513.75;Net weight;5667555.35
Poland;2016;8;Freshwater fish;Carp;24080.16;Net weight;116296.42
Poland;2016;9;Salmonids;Salmon;721099.69;Net weight;6888034.71
Poland;2016;9;Freshwater fish;Carp;52570.62;Net weight;194341.5
Poland;2016;9;Salmonids;Trout;522287.62;Net weight;2833299.47
Poland;2016;9;Miscellaneous aquatic products;Other unspecified products;1586627.0;Net weight;8045262.67
Poland;2016;9;Small pelagics;Mackerel;1180579.25;Net weight;3834405.46
Poland;2015;1;Small pelagics;Mackerel;1249529.8;Net weight;4270154.75
Poland;2015;1;Salmonids;Salmon;771279.3;Net weight;7995720.43
Poland;2015;1;Freshwater fish;Carp;116215.3;Net weight;420435.86
